"","Customer","Building","BuildingType","Area","BuildingYear","Electricity2019","Electricity2020","Heating2019","Heating2020"
"215","Trappfåglarna","Forsärla","Flerbostadshus","5639","1992",22.0458946621742,21.8979960985991,34.0893775492109,32.4773896080865
"216","Trappfåglarna","Vitvingad Trut","Flerbostadshus","1181","1964",11.0068018619814,10.9708035563082,109.421676545301,124.506350550381
"217","Trappfåglarna","Sparvuggla","Flerbostadshus","1814","1964",14.4182331868798,12.8990606394708,92.2883131201764,103.744762954796
"218","Trappfåglarna","Snösparv","Flerbostadshus","4299","1964",9.96331425889742,10.0515478018144,78.780414049779,72.1430565247732
"219","Trappfåglarna","Svarthakad Sångare","Flerbostadshus","1361","1964",6.97163703159441,8.29656502571638,82.9691403379868,76.9948567229978
"220","Trappfåglarna","Näktergal","Flerbostadshus","1358","1930",6.24042857142858,6.48660530191458,231.420471281296,220.854197349043
"221","Trappfåglarna","Garfågel","Flerbostadshus","7524","2014",9.43434343434343,9.01674641148325,30.7110579479001,28.2828282828283
"222","Trappfåglarna","Vitögd Dykand","Flerbostadshus","1448","1960",11.1856664357735,14.4590117403315,463.736187845304,383.041436464088
"223","Trappfåglarna","Vattenrall","Flerbostadshus","1461","1966",34.4527159472964,35.8056379192334,311.033538672142,288.035592060233
"224","Trappfåglarna","Gräsand/Mexikansk And","Flerbostadshus","2470","2008",22.516248991498,22.9176842105263,60.3056680161943,55.7287449392713
"225","Trappfåglarna","Polyglottsångare","Flerbostadshus","4140","null",14.3590256043478,12.17916352657,67.7165349826087,268.850803280435
"226","Trappfåglarna","Blek Tornseglare","Flerbostadshus","4468","null",19.831940019248,15.6440590868397,99.2287955013429,528.993670754252
"227","Trappfåglarna","Storlom","Flerbostadshus","2600","null",41.6278615426923,47.7596769230769,83.5250082161539,443.222450805
"228","Trappfåglarna","Östlig Gulärla","Flerbostadshus","4306","null",19.2831165705992,14.468555503948,63.1009783228054,63.0074461892708
"229","Trappfåglarna","Långtåsnäppa","Flerbostadshus","2894","null",0.206098825155494,0.171417415342087,95.2016591869385,16.4714380691085
"230","Trappfåglarna","Nordsångare","Flerbostadshus","901","null",8.15974472807991,8.70927857935627,67.2807991120977,61.684794672586
"231","Trappfåglarna","Gråhalsad Trast","Flerbostadshus","126","1985",344.927857198413,355.557301587301,484.206349206349,429.47619047619
"232","Trappfåglarna","Backsvala","Flerbostadshus","1310","1985",12.5502519129771,12.4173664122137,47.5435114503817,42.3900763358779
"233","Trappfåglarna","Rödtrast","Flerbostadshus","2335","null",16.2216274089936,17.0138501070664,584.154175588865,690.762312633833
"234","Trappfåglarna","Fjällgås","Flerbostadshus","2521","null",22.1050773498612,20.8802459341532,300.460134867116,304.55930186434
"235","Trappfåglarna","Vandringstrast","Flerbostadshus","1182","null",5.39992300846023,5.627910321489,670.668358714044,714.418781725888
"236","Trappfåglarna","Vitgumpsnäppa","Flerbostadshus","2528","null",24.4413212033228,21.5438647151899,310.498417721519,329.087420886076
"237","Trappfåglarna","Kopparand","Flerbostadshus","1056","null",6.39340908901515,6.82661931818182,655.293560606061,683.377840909091
"238","Trappfåglarna","Kärrsångare","Flerbostadshus","1251","null",5.68425259792166,6.2581934452438,78.2414068745004,84.1430855315747
"239","Trappfåglarna","Turkduva","Flerbostadshus","1251","null",5.47729816306954,5.40871302957634,77.4660271782574,72.4420463629097
"240","Trappfåglarna","Fisktärna","Flerbostadshus","834","null",3.69808153597122,3.71570743405276,69.3405275779376,67.0695443645084
"241","Trappfåglarna","Tornseglare","Flerbostadshus","834","null",3.87122302278177,3.88585131894484,82.2062350119904,87.3297362110312
"242","Trappfåglarna","Silkeshäger","Flerbostadshus","834","null",3.17635611510791,3.24826139088729,60.2757793764988,58.8609112709832
"243","Trappfåglarna","Skrattmås","Flerbostadshus","834","null",2.864448441247,2.95804556354916,64.1606714628297,65.4916067146283
"244","Trappfåglarna","Fiskgjuse/Australisk Fiskgjuse","Flerbostadshus","834","null",3.70520383693046,3.35173860911271,69.8920863309353,67.0983213429257
"245","Trappfåglarna","Trädmås","Flerbostadshus","1935","1996",21.5065116268734,21.9849948320414,353.40089601447,330.474935400517
"246","Trappfåglarna","Sibirisk Lundsångare","Flerbostadshus","867","null",7.14901960899656,7.04832756632061,104.216585928489,99.9582214532869
"247","Lommarna","Morkulla","Flerbostadshus","3784","1980",13.669582452167,13.2992071881607,95.5007927769556,97.6136363636364
"248","Lommarna","Svartvingad Glada","Flerbostadshus","2669","1980",13.6929186972649,12.9031847133758,99.7111901375047,94.2712626451855
"249","Lommarna","Svarthalsad Dopping","Flerbostadshus","2911","1948",15.4912607354861,15.6355273102026,0,88.3198213672278
"250","Lommarna","Brunsångare","Flerbostadshus","3100","1948",3.36017096774194,3.75726451612903,3.69645161290323,91.4822580645161
"251","Lommarna","Nötskrika","Flerbostadshus","2862","1948",10.9989622634521,12.4349227812718,0,92.777428371768
"252","Lommarna","Kungsfågelsångare","Flerbostadshus","1859","1948",1.19833781603012,1.61566433566433,3.16944593867671,79.6869284561592
"253","Lommarna","Ringand","Flerbostadshus","2893","1948",5.66482198340823,5.61717421361909,3.4725198755617,87.913584514345
"254","Lommarna","Rosenfink","Flerbostadshus","2588","1948",3.50942426584234,4.03481452859351,3.39489953632148,85.4621329211747
"255","Lommarna","Videsparv","Flerbostadshus","2809","1948",11.3401210395159,9.90057102171592,0,84.3360626557494
"256","Lommarna","Talltita","Flerbostadshus","1649","1948",6.03346876834447,7.79075803517283,0,91.892662219527
"257","Lommarna","Saxaulsångare","Flerbostadshus","2662","1965",13.1801990987979,13.2281029301277,74.7426746213372,71.2396694214876
"258","Lommarna","Alpseglare","Flerbostadshus","2646","1965",16.5662207108844,16.6009561602419,82.8630636727136,83.0430839002268
"259","Lommarna","Ökenlöpare","Flerbostadshus","2662","1965",10.7117543200601,9.2828399699474,88.5622339492864,82.782494365139
"260","Lommarna","Rostgumpsvala","Flerbostadshus","2646","1965",15.7634126987906,12.2429705215419,87.176681787604,81.7252456538171
"261","Lommarna","Beringvarfågel","Flerbostadshus","2843","1965",23.1628209634189,18.1599296517764,79.2335267886035,74.4354555047485
"262","Lommarna","Mindre Sångsvan","Flerbostadshus","2662","1965",12.9620999252442,10.1890308039068,83.3022395766341,77.5597295266717
"263","Lommarna","Ägretthäger","Flerbostadshus","2646","1965",14.8388095238095,13.3383408919123,87.5671296352985,88.3144368858655
"264","Lommarna","Storskarv","Flerbostadshus","2662","1965",12.878362133734,13.608347107438,88.7566365180315,89.1791886055597
"265","Lommarna","Skedand","Flerbostadshus","5258","2014",10.8643210346139,11.519210726512,36.5961391331305,35.1007987828072
"266","Lommarna","Snösiska","Flerbostadshus","1536","1964",4.90219401041667,5.02520182291667,87.8617621295572,87.6649050247397
"267","Lommarna","Långnäbbad Mås","Flerbostadshus","1376","1964",12.3827325610465,10.7372747093023,125.252301628634,111.199854651163
"268","Lommarna","Större Piplärka","Flerbostadshus","2659","2017",7.98875141030463,6.545280180519,65.5545005148552,58.639338097029
"269","Lommarna","Lappuggla","Flerbostadshus","2659","2017",9.81579541180895,8.52151184655886,60.5747148089507,50.6645355396766
"270","Lommarna","Kornsparv","Flerbostadshus","2659","2016",8.87690109063557,8.77566754418954,61.9759935671305,53.2327942835652
"271","Lommarna","Minervauggla","Flerbostadshus","2659","2016",8.18792779240316,8.60342233922527,57.0916070026326,47.7277171869124
"272","Lommarna","Rosentärna","Flerbostadshus","2659","2017",6.63091387739752,6.30996615268897,62.1680769774351,48.1598345242572
"273","Lommarna","Pilfink","Flerbostadshus","2280","2017",6.34706140350877,8.18763156447369,54.8375001960526,43.7232456140351
"274","Lommarna","Spansk Sparv","Flerbostadshus","2280","2017",10.4051315789474,10.4178070175439,52.725182879386,45.1184210526316
"275","Lommarna","Skärpiplärka","Flerbostadshus","3354","1982",14.3000596270125,13.2652951699463,77.5740162048301,73.0381633870006
"276","Lommarna","Storspov","Flerbostadshus","3354","1982",12.4053577772809,11.7752862254025,77.2837308795468,67.6669648181276
"277","Lommarna","Sandtärna","Flerbostadshus","3354","1982",12.5480918309481,10.6312164579607,81.5134170134168,78.7119856887299
"278","Lommarna","Svarthuvad Sparv","Flerbostadshus","1388","2019",0.273775216138329,4.53480547550432,0,58.521613832853
"279","Lommarna","Fläckdrillsnäppa","Flerbostadshus","1388","2019",0.452449567723343,5.23948126801153,0,58.9085014409222
"280","Lommarna","Sillgrissla","Flerbostadshus","1388","2019",3.10095100864553,4.97658501440922,15.8306916426513,62.1909221902017
"281","Lommarna","Skärsnäppa","Flerbostadshus","1388","2019",3.5974711815562,5.46230547550432,14.8083573487032,59.8681556195965
"282","Lommarna","Fjällripa","Flerbostadshus","1158","2019",37.3430397236615,11.9687392055268,0,0
"283","Lommarna","Koltrast","Flerbostadshus","3176","2019",4.6273765743073,8.41209697732998,16.6064231738035,54.3608312342569
"284","Lommarna","Skiffertrut","Flerbostadshus","3176","2019",2.18409949622166,6.61460327455919,16.4965365239295,50.2704659949622
"285","Trumpetarna","Svarttärna","Flerbostadshus","1705","2019",109.759418181818,89.0075854346041,0,43.8876713049853
"286","Tranorna","Citronärla","Flerbostadshus","2745","1968",42.224762652459,42.7667737908925,91.0685080867032,83.1155733242258
"287","Tranorna","Stripgås","Flerbostadshus","1865","1968",42.2247626520107,42.7667737919571,72.532315521716,84.3999999989276
"288","Tranorna","Rörhöna","Flerbostadshus","2482","1968",42.2247626522965,42.7667737904915,72.5323155217567,84.3999999991941
"289","Tranorna","Orientpipare","Flerbostadshus","3168","1968",42.2247626521465,42.766773791351,72.5323155214647,84.3999999987374
"290","Tranorna","Berglärka","Flerbostadshus","2959","1968",42.2247626522474,42.7667737897939,89.5996045474822,81.2242438151402
"291","Tranorna","Brun Kärrhök","Flerbostadshus","3011","1968",42.224762652275,42.7667737904351,103.419492530056,100.144652597808
"292","Tranorna","Grönsångare","Flerbostadshus","1082","1968",42.2247626524954,42.7667737902033,91.0685080859518,83.1155733243993
"293","Tranorna","Svärta/Knölsvärta","Flerbostadshus","3387","1968",42.2247626524948,42.7667737897844,91.0685080865072,83.1155733244759
"294","Tranorna","Sångsparv","Flerbostadshus","1206","1968",42.2247626525705,42.7667737893864,103.419492529851,100.144652597844
"295","Tranorna","Vitvingad Tärna","Flerbostadshus","3664","1968",42.2247626522926,42.7667737901202,90.1214953272382,84.8282710281114
"296","Tranorna","Isabellatörnskata","Flerbostadshus","2889","1968",42.3709196708203,42.9148069286952,90.4334423513327,85.1218960574593
"297","Tranorna","Mindre Beckasinsnäppa","Flerbostadshus","1997","1968",42.2247626524787,42.766773790686,90.1214953269905,84.8282710280422
"298","Tranorna","Slaguggla","Flerbostadshus","2727","1968",42.2247626527319,42.7667737902457,88.4396773010634,83.2462412926293
"299","Tranorna","Hämpling","Flerbostadshus","2727","1968",42.2247626527319,42.7667737902457,88.4396773010634,83.2462412926293
"300","Tranorna","Lundsångare","Flerbostadshus","2282","1968",42.2247626524978,42.7667737892199,82.2461246441718,81.7673731985101
"301","Tranorna","Bläsand","Flerbostadshus","2121","1968",42.2247626525224,42.7667737887789,82.2461246440359,81.7673731980198
"302","Tranorna","Amerikansk Bläsand","Flerbostadshus","2520","1968",42.2247626523809,42.766773790873,82.2461246440475,81.767373198016
"303","Tranorna","Dvärguv","Flerbostadshus","2560","1968",42.2247626523437,42.7667737902343,82.2461246441406,81.7673731980469
"304","Tranorna","Glasögonflugsnappare","Flerbostadshus","2727","1968",42.2247626527319,42.7667737902457,88.4396773010634,83.2462412926293
"305","Tranorna","Mindre Lira","Flerbostadshus","2727","1968",42.2247626527319,42.7667737902457,442.198386505317,416.231206455812
"306","Tranorna","Vinterhämpling","Flerbostadshus","8535","2000",53.5203978910369,51.4766678383128,71.7996485061511,49.5723491505565
"307","Tranorna","Alkekung","Flerbostadshus","5913","1968",42.2247626524607,42.7667737901234,102.339472349061,80.7593438144765
"308","Tranorna","Svarthakad Buskskvätta","Flerbostadshus","2839","1968",42.2247626523424,42.7667737907714,102.826466659739,97.4118976664318
"309","Tranorna","Mindre Gulbena","Flerbostadshus","4749","1968",42.2247626523479,42.7667737896399,77.6605601179196,72.910086333965
"310","Tranorna","Tundrapiplärka","Flerbostadshus","2331","1968",42.2247626525097,42.7667737910767,102.826466659803,97.4118976666666
"311","Tranorna","Stäppflyghöna","Flerbostadshus","2205","1968",42.2247626521542,42.7667737891156,102.826466659864,97.4118976666666
"312","Tranorna","Ökensångare","Flerbostadshus","2358","1968",42.2247626522477,42.7667737921969,102.826466659457,97.4118976666666
"313","Tranorna","Skedstork","Flerbostadshus","2310","1968",42.224762652381,42.7667737896104,72.5323155216451,84.3999999987012
"314","Tranorna","Tärnmås","Flerbostadshus","1570","1968",42.2247626522293,42.7667737910828,89.5996045477708,81.2242438152865
"315","Tranorna","Pungmes","Flerbostadshus","1540","1968",42.2247626525974,42.7667737896104,89.5996045480519,81.2242438149351
"316","Tranorna","Fasan","Flerbostadshus","1505","1968",42.2247626524917,42.7667737887043,91.0685080863788,83.1155733249169
"317","Tranorna","Kustsnäppa","Flerbostadshus","2287","1968",42.224762652383,42.7667737914298,91.0685080865762,83.1155733244427
"318","Tranorna","Mindre Korsnäbb","Flerbostadshus","4080","1971",59.9490196078431,57.1004901960784,0,1.9093137254902
"319","Tranorna","Sävsparv","Flerbostadshus","17300","1973",44.1511213872833,41.758723699422,39.3230640604624,38.616357704104
"320","Tranorna","Gråsparv","Flerbostadshus","1590","1966",31.4772679245283,30.8099358490566,90.548427672956,78.5100628930818
"321","Tranorna","Rostsparv","Flerbostadshus","12426","2006",42.3530284886528,44.3828343795268,56.5041042974408,49.3512795750845
"322","Tranorna","Gulgrå Sparv","Flerbostadshus","13769","1961",53.3532340765488,53.574417895272,74.8950541070521,61.4074369961508
"323","Tranorna","Gulbröstad Snäppa","Flerbostadshus","4144","1963",29.2312007722008,34.0897579633204,147.303088803089,125.811776061776
"324","Tranorna","Dvärglärka","Flerbostadshus","3671","1966",50.1936584037047,43.8775047670935,78.2871152274585,61.1876872786707
"325","Tranorna","Stortrapp","Flerbostadshus","5938","1992",15.6066790165039,15.9227046143483,45.3166049174806,42.3811047490738
"326","Tranorna","Fiskmås","Flerbostadshus","10719","1963",31.8686295363373,31.4314021830397,95.4594645022857,92.4769101595298
"327","Tranorna","Tundrasparv","Flerbostadshus","3865","2017",20.1705666235446,15.5169469598965,114.407503234153,114.328331177232
"328","Tranorna","Blåtrast","Flerbostadshus","10450","1970",56.7205167464115,55.6986028708133,51.4028708133971,55.0593301435407
"329","Tranorna","Stjärtand","Flerbostadshus","6545","2004",47.9371122994653,45.6082505729566,94.1503437738732,80.4366692131398
"330","Tranorna","Ökentrumpetare","Flerbostadshus","3372","1999",47.1813760379596,58.93837485172,84.4065836298932,79.9178529062871
"331","Tranorna","Tajgasångare","Flerbostadshus","3298","1969",13.4874763493026,12.4286979987872,258.922377198302,224.689630078836
"332","Tranorna","Spillkråka","Flerbostadshus","7734","1953",27.7818619084562,32.0170095681407,73.607964830618,63.8760796483061
"333","Tranorna","Fjällpipare","Flerbostadshus","10100","1957",20.362598019802,25.3979069306931,80.7326732673267,40.2015841584158
"334","Tranorna","Svarthakedopping","Flerbostadshus","3665","1964",52.72677053206,47.9564338335607,46.574897680764,52.2859481582538
"335","Tranorna","Gulhämpling","Flerbostadshus","1669","1700",17.4169254709407,14.1531084481726,115.9766327142,108.00419412822
"336","Tranorna","Gräshoppsångare","Flerbostadshus","3732","1862",21.5576479099679,23.4933011789925,79.9935691318328,61.9774919614148
"337","Tranorna","Grågås","Flerbostadshus","2151","1983",48.2684983728498,47.4120223152022,55.2794049279405,51.0618317061832
"338","Tranorna","Råka","Flerbostadshus","1840","1859",17.5578132548913,13.7192554347826,84.1211956521739,78.8885869565217
"339","Tranorna","Stenskvätta","Flerbostadshus","1654","1991",26.5485682853688,22.1004474002419,47.0471584038694,41.5949214026602
"340","Tranorna","Kaveldunsångare","Flerbostadshus","23262","1969",44.2506150660734,41.6466045052017,40.8215114779469,37.0619465222251
"341","Simrallarna","Rallhäger","Flerbostadshus","578","1963",2.38597577681661,2.36583564013841,102.582916074395,101.441144844291
"342","Simrallarna","Bergortolan","Flerbostadshus","1675","1973",6.22220119343283,5.59712835820897,124.545748902686,114.885580484776
"343","Simrallarna","Rödhake","Flerbostadshus","1232","1979",9.57389204545455,10.3539123376623,96.843708620082,110.31254363961
"344","Simrallarna","Sjöorre","Flerbostadshus","2437","1981",19.3541817812885,19.874997948297,66.8406752117359,68.5229062700043
"345","Simrallarna","Dvärgbeckasin","Flerbostadshus","844","1920",21.3755177689573,18.9290521327014,61.7428909952607,0
"346","Simrallarna","Häcksparv","Flerbostadshus","564","1950",0.00052659574468009,0.000443262411347518,196.23673689393,241.762773583334
"347","Simrallarna","Sandsnäppa","Flerbostadshus","2147","2014",17.4371220326036,17.7426455519329,71.5484424229155,70.4357427969257
"348","Simrallarna","Gulärla","Flerbostadshus","2400","1968",11.7730208333333,7.75573333333329,51.9186274508332,48.0249520608335
"349","Simrallarna","Grönbena","Flerbostadshus","1875","1990",10.2049605344,11.2320533333333,66.8624867973333,65.4224361290666
"350","Simrallarna","Tallsparv","Flerbostadshus","2542","1991",41.6604248623132,29.4712824547599,18.618578084394,26.2938990550748
"351","Simrallarna","Sammetshätta","Flerbostadshus","2752","1977",9.50018713699128,9.5380050872093,114.565620724927,113.418948486918
"352","Simrallarna","Tordmule","Flerbostadshus","2387","1986",27.587767071638,28.3087557603687,261.26097242416,130.233410363636
"353","Simrallarna","Härmsångare","Flerbostadshus","675","1911",4.23828740740741,2.63396888888889,68.9956572251851,77.7993659896297
"354","Simrallarna","Skatgök","Flerbostadshus","2458","1982",18.1688364524003,18.7554922701383,57.939238022376,53.6092723344182
"355","Simrallarna","Stäppsångare","Flerbostadshus","1733","1975",9.42938488170802,8.01376226197346,84.8580043669936,76.327190713214
"356","Simrallarna","Videsångare","Flerbostadshus","380","1945",6.0993421,6.93699999999992,123.959282765789,115.619102997368
"357","Albatrosserna","Gök","Flerbostadshus","1305","null",35.6872603662835,39.031738697318,109.662835249042,87.7126436781609
"358","Albatrosserna","Sothöna","Flerbostadshus","13163","1985",21.4516781888627,22.3014662311023,87.9404391096255,84.1685026209831
"359","Albatrosserna","Hedpiplärka","Flerbostadshus","14373","1985",16.6795004522368,15.9090356223475,79.424615598692,78.2307103597022
"360","Albatrosserna","Rapphöna","Flerbostadshus","7568","null",13.5779862579281,13.3717230443975,73.3213530655391,69.4800475687104
"361","Sydstormsvalorna","Större Strandpipare","Flerbostadshus","1448","2018",79.9585635359116,97.4040055248619,35.901886961326,27.6451115262431
"362","Sydstormsvalorna","Dvärgrördrom","Flerbostadshus","1448","2018",79.9585635359116,97.4040055248619,21.6953952486188,-11.1442531146409
"363","Sydstormsvalorna","Sotvingad Mås","Flerbostadshus","5198","2010",20.0050019238169,20.1600615621393,11.0484801846864,7.44594074644094
"364","Sydstormsvalorna","Gråhuvad Vipa","Flerbostadshus","5274","2017",38.0079635949943,24.7053469852105,10.4806598407281,8.5036025786879
"365","Rallarna","Kärrtärna","Flerbostadshus","4608","1950",7.92621527777778,8.22475585937501,98.7131076388889,82.3654513888889
"366","Rallarna","Tofsbivråk","Flerbostadshus","1701","1951",8.56672545561434,9.09894996413874,111.998824221046,101.628453850676
"367","Rallarna","Grålira","Flerbostadshus","1852","1957",6.56982721382289,6.74486861069115,90.4211663066955,83.3585313174946
"368","Rallarna","Småspov","Flerbostadshus","1564","null",12.4168797953964,6.53477377493605,77.6150895140665,67.4936061381074
"369","Rallarna","Bivråk","Flerbostadshus","1011","1944",13.5964391691395,14.1163630613254,96.75568743818,69.7725024727992
"370","Näktergalarna","Svartbent Strandpipare","Flerbostadshus","8277","1983",71.7518424549958,45.8202247191011,24.233055454875,66.4259997583666
